,Zipcode,Cluster8Assignment
6705,29040,6
6706,29042,3
6707,29044,3
6708,29045,6
6709,29047,3
6710,29048,3
6711,29053,6
6712,29054,6
6713,29055,3
6714,29056,3
6715,29058,6
6716,29059,3
6717,29061,3
6718,29063,6
6719,29067,6
6720,29069,6
6721,29070,6
6722,29071,6
6723,29072,7
6724,29073,6
6725,29075,6
6726,29078,6
6727,29080,3
6728,29081,3
6729,29101,6
6730,29102,6
6731,29104,6
6732,29105,6
6733,29107,6
6734,29108,3
6735,29111,6
6736,29112,6
6737,29114,6
6738,29115,3
6739,29116,3
6740,29118,3
6741,29123,6
6742,29125,6
6743,29126,6
6744,29127,6
6745,29128,3
6746,29130,3
6747,29135,3
6748,29137,3
6749,29138,6
6750,29148,3
6751,29150,3
6752,29151,3
6753,29152,5
6754,29153,3
6755,29154,5
6756,29160,6
6757,29161,6
6758,29162,6
6759,29163,3
6760,29164,6
6761,29166,6
6762,29168,6
6763,29169,5
6764,29170,6
6765,29171,5
6766,29172,6
6767,29178,6
6768,29180,3
6769,29201,5
6770,29202,4
6771,29203,3
6772,29204,3
6773,29205,5
6774,29206,5
6775,29209,3
6776,29210,3
6777,29211,3
6778,29212,6
6779,29221,3
6780,29223,3
6781,29224,1
6782,29229,3
6783,29240,3
6784,29250,5
6785,29260,5
6786,29290,3
6787,29301,3
6788,29302,3
6789,29303,1
6790,29304,3
6791,29305,3
6792,29306,3
6793,29307,5
6794,29316,6
6795,29320,1
6796,29321,6
6797,29322,6
6798,29323,6
6799,29325,3
6800,29330,6
6801,29332,6
6802,29333,3
6803,29334,6
6804,29335,6
6805,29340,6
6806,29341,3
6807,29349,6
6808,29351,6
6809,29353,6
6810,29356,6
6811,29360,3
6812,29365,6
6813,29369,5
6814,29370,3
6815,29372,6
6816,29374,6
6817,29375,6
6818,29376,6
6819,29377,3
6820,29379,3
6821,29384,6
6822,29385,6
6823,29388,6
6824,29401,5
6825,29402,8
6826,29403,3
6827,29404,5
6828,29405,3
6829,29406,3
6830,29407,3
6831,29410,5
6832,29412,7
6833,29413,3
6834,29414,3
6835,29415,3
6836,29416,5
6837,29417,3
6838,29418,3
6839,29419,2
6840,29420,6
6841,29422,3
6842,29423,3
6843,29426,6
6844,29431,6
6845,29434,3
6846,29435,6
6847,29436,6
6848,29437,6
6849,29438,3
6850,29439,8
6851,29440,3
6852,29442,6
6853,29445,5
6854,29446,3
6855,29449,3
6856,29450,3
6857,29451,8
6858,29455,8
6859,29456,6
6860,29457,6
6861,29458,3
6862,29461,6
6863,29464,5
6864,29465,5
6865,29466,8
6866,29468,3
6867,29469,6
6868,29470,7
6869,29472,6
6870,29475,6
6871,29477,3
6872,29479,3
6873,29481,6
6874,29482,8
6875,29483,6
6876,29484,3
6877,29485,6
6878,29487,3
6879,29488,3
6880,29492,7
6881,29501,5
6882,29502,3
6883,29505,5
6884,29506,3
6885,29510,6
6886,29511,6
6887,29512,3
6888,29516,6
6889,29520,3
6890,29525,3
6891,29526,6
6892,29527,6
6893,29528,3
6894,29530,6
6895,29532,3
6896,29536,3
6897,29540,6
6898,29541,6
6899,29544,6
6900,29545,6
6901,29546,3
6902,29547,6
6903,29550,3
6904,29551,3
6905,29554,3
6906,29555,6
6907,29556,3
6908,29560,3
6909,29563,6
6910,29564,6
6911,29565,6
6912,29566,6
6913,29568,6
6914,29569,6
6915,29571,3
6916,29572,8
6917,29574,3
6918,29575,6
6919,29576,6
6920,29577,6
6921,29579,5
6922,29581,6
6923,29582,8
6924,29583,6
6925,29584,6
6926,29585,6
6927,29588,6
6928,29591,6
6929,29593,3
6930,29597,8
6931,29598,8
6932,29601,3
6933,29602,3
6934,29603,4
6935,29604,5
6936,29605,3
6937,29606,6
6938,29607,3
6939,29609,6
6940,29610,6
6941,29611,1
6942,29614,5
6943,29615,5
6944,29616,4
6945,29617,5
6946,29620,3
6947,29621,5
6948,29622,3
6949,29623,6
6950,29624,3
6951,29625,3
6952,29626,6
6953,29627,6
6954,29628,3
6955,29630,5
6956,29631,5
6957,29633,5
6958,29635,6
6959,29638,6
6960,29639,6
6961,29640,6
6962,29641,6
6963,29642,6
6964,29643,6
6965,29644,6
6966,29645,6
6967,29646,3
6968,29648,1
6969,29649,5
6970,29650,6
6971,29651,6
6972,29652,5
6973,29653,6
6974,29654,6
6975,29655,6
6976,29657,6
6977,29658,6
6978,29661,6
6979,29662,5
6980,29666,6
6981,29669,6
6982,29670,6
6983,29671,6
6984,29672,6
6985,29673,6
6986,29676,6
6987,29678,3
6988,29679,6
6989,29680,6
6990,29681,7
6991,29682,6
6992,29684,6
6993,29685,6
6994,29687,5
6995,29689,6
6996,29690,6
6997,29691,6
6998,29692,6
6999,29693,6
7000,29696,6
7001,29697,6
7002,29702,6
7003,29704,6
7004,29706,3
7005,29707,6
7006,29708,7
7007,29709,6
7008,29710,6
7009,29712,6
7010,29715,7
7011,29716,6
7012,29718,6
7013,29720,3
7014,29721,3
7015,29726,6
7016,29727,6
7017,29728,6
7018,29729,6
7019,29730,3
7020,29731,1
7021,29732,6
7022,29745,3
7023,29801,3
7024,29802,3
7025,29803,6
7026,29804,7
7027,29805,6
7028,29809,6
7029,29810,3
7030,29812,3
7031,29817,3
7032,29819,6
7033,29821,6
7034,29824,6
7035,29827,3
7036,29829,3
7037,29831,6
7038,29832,3
7039,29835,3
7040,29836,6
7041,29838,6
7042,29840,3
7043,29841,6
7044,29842,6
7045,29843,6
7046,29847,6
7047,29848,6
7048,29849,6
7049,29851,6
7050,29853,3
7051,29856,6
7052,29860,6
7053,29901,5
7054,29902,5
7055,29903,6
7056,29904,5
7057,29906,5
7058,29907,7
7059,29909,6
7060,29910,8
7061,29911,6
7062,29915,8
7063,29916,3
7064,29920,3
7065,29925,8
7066,29926,7
7067,29927,6
7068,29928,8
7069,29935,5
7070,29936,6
7071,29938,8
7072,29940,6
7073,29941,3
7074,29944,3
7075,29945,6
7076,30002,3
7077,30003,8
7078,30004,7
7079,30005,7
7080,30006,4
7081,30007,7
7082,30008,1
7083,30009,8
7084,30010,5
7085,30011,6
7086,30012,3
7087,30013,3
7088,30014,3
7089,30015,3
7090,30016,3
7091,30017,7
7092,30019,7
7093,30021,1
7094,30022,7
7095,30023,5
7096,30024,7
7097,30025,6
7098,30028,6
7099,30030,5
7100,30031,5
7101,30032,3
7102,30033,5
7103,30034,3
7104,30035,3
7105,30036,3
7106,30037,3
7107,30038,3
7108,30039,3
7109,30040,7
7110,30041,7
7111,30042,3
7112,30043,7
7113,30044,1
7114,30045,1
7115,30046,1
7116,30047,7
7117,30048,1
7118,30049,7
7119,30052,6
7120,30054,6
7121,30055,6
7122,30056,6
7123,30058,3
7124,30060,1
7125,30061,1
7126,30062,7
7127,30064,7
7128,30065,4
7129,30066,7
7130,30067,4
7131,30068,7
7132,30071,2
7133,30072,3
7134,30074,3
7135,30075,7
7136,30076,8
7137,30077,4
7138,30078,7
7139,30079,5
7140,30080,8
7141,30081,1
7142,30082,8
7143,30083,3
7144,30084,1
7145,30085,7
7146,30086,3
7147,30087,3
7148,30088,3
7149,30091,2
7150,30092,8
7151,30093,2
7152,30094,6
7153,30095,2
7154,30096,4
7155,30097,7
7156,30101,7
7157,30102,6
7158,30103,6
7159,30104,6
7160,30105,6
7161,30106,3
7162,30107,6
7163,30108,6
7164,30110,6
7165,30111,3
7166,30112,3
7167,30113,6
7168,30114,7
7169,30115,7
7170,30116,3
7171,30117,3
7172,30120,1
7173,30121,3
7174,30122,3
7175,30123,6
7176,30124,6
7177,30125,3
7178,30126,3
7179,30127,3
7180,30132,6
7181,30133,5
7182,30134,3
7183,30135,3
7184,30137,6
7185,30139,6
7186,30141,6
7187,30142,6
7188,30143,6
7189,30144,7
7190,30145,6
7191,30147,6
7192,30148,6
7193,30152,7
7194,30153,6
7195,30156,1
7196,30157,6
7197,30160,5
7198,30161,3
7199,30165,5
7200,30168,3
7201,30169,5
7202,30170,6
7203,30171,6
7204,30173,6
7205,30175,6
7206,30176,6
7207,30177,6
7208,30178,6
7209,30179,6
7210,30180,6
7211,30182,6
7212,30183,6
7213,30184,6
7214,30185,6
7215,30187,6
7216,30188,7
7217,30189,7
7218,30204,3
7219,30205,6
7220,30206,6
7221,30212,3
7222,30213,3
7223,30214,3
7224,30215,7
7225,30216,6
7226,30217,6
7227,30218,6
7228,30220,6
7229,30223,3
7230,30224,3
7231,30228,3
7232,30230,6
7233,30233,3
7234,30234,6
7235,30236,3
7236,30237,3
7237,30238,3
7238,30240,3
7239,30241,3
7240,30248,6
7241,30252,6
7242,30253,3
7243,30256,6
7244,30257,6
7245,30258,6
7246,30259,6
7247,30260,3
7248,30263,6
7249,30264,1
7250,30265,7
7251,30266,6
7252,30268,3
7253,30269,7
7254,30273,3
7255,30274,3
7256,30276,6
7257,30277,6
7258,30281,3
7259,30286,5
7260,30288,3
7261,30290,7
7262,30291,3
7263,30292,6
7264,30293,3
7265,30294,3
7266,30295,6
7267,30296,3
7268,30297,1
7269,30298,1
7270,30301,3
7271,30303,3
7272,30305,8
7273,30306,5
7274,30307,5
7275,30308,4
7276,30309,4
7277,30310,3
7278,30311,3
7279,30312,3
7280,30313,3
7281,30314,3
7282,30315,3
7283,30316,3
7284,30317,3
7285,30318,3
7286,30319,5
7287,30320,6
7288,30324,5
7289,30325,3
7290,30326,8
7291,30327,8
7292,30328,5
7293,30329,4
7294,30331,3
7295,30332,5
7296,30333,4
7297,30334,4
7298,30336,3
7299,30337,3
7300,30338,7
7301,30339,5
7302,30340,4
7303,30341,4
7304,30342,5
7305,30343,3
7306,30344,3
7307,30345,4
7308,30346,5
7309,30349,3
7310,30350,5
7311,30354,1
7312,30355,5
7313,30356,7
7314,30357,4
7315,30358,5
7316,30359,7
7317,30360,8
7318,30362,2
7319,30363,8
7320,30364,1
7321,30366,8
7322,30401,3
7323,30411,6
7324,30415,6
7325,30417,6
7326,30420,6
7327,30425,6
7328,30427,6
7329,30428,6
7330,30434,3
7331,30436,6
7332,30439,6
7333,30441,6
7334,30442,6
7335,30445,6
7336,30446,6
7337,30450,6
7338,30452,6
7339,30453,6
7340,30455,6
7341,30457,6
7342,30458,5
7343,30459,3
7344,30461,3
7345,30467,3
7346,30470,6
7347,30471,6
7348,30473,6
7349,30474,3
7350,30477,3
7351,30501,1
7352,30502,1
7353,30503,1
7354,30504,2
7355,30506,6
7356,30507,1
7357,30510,6
7358,30511,6
7359,30512,6
7360,30513,6
7361,30515,1
7362,30516,6
7363,30517,6
7364,30518,7
7365,30519,7
7366,30521,6
7367,30522,6
7368,30523,6
7369,30525,6
7370,30527,6
7371,30528,6
7372,30529,6
7373,30530,6
7374,30531,1
7375,30533,6
7376,30534,6
7377,30535,6
7378,30536,6
7379,30539,1
7380,30540,6
7381,30541,6
7382,30542,7
7383,30543,6
7384,30545,6
7385,30546,6
7386,30547,6
7387,30548,7
7388,30549,6
7389,30552,6
7390,30553,6
7391,30554,6
7392,30555,6
7393,30557,6
7394,30558,6
7395,30559,6
7396,30560,6
7397,30562,6
7398,30563,6
7399,30564,6
7400,30565,6
7401,30566,1
7402,30571,6
7403,30572,6
7404,30576,6
7405,30577,6
7406,30582,6
7407,30601,3
7408,30603,1
7409,30604,5
7410,30605,5
7411,30606,5
7412,30607,3
7413,30608,5
7414,30619,6
7415,30620,6
7416,30621,6
7417,30622,5
7418,30624,6
7419,30625,1
7420,30627,6
7421,30628,6
7422,30629,6
7423,30631,3
7424,30633,6
7425,30634,6
7426,30635,6
7427,30641,6
7428,30642,6
7429,30643,6
7430,30646,6
7431,30648,6
7432,30650,6
7433,30655,6
7434,30656,6
7435,30660,6
7436,30662,6
7437,30663,6
7438,30666,6
7439,30667,3
7440,30668,6
7441,30669,3
7442,30673,3
7443,30677,7
7444,30678,6
7445,30680,1
7446,30683,5
7447,30701,6
7448,30703,1
7449,30705,6
7450,30707,6
7451,30710,6
7452,30711,6
7453,30719,2
7454,30720,1
7455,30721,1
7456,30722,5
7457,30725,6
7458,30728,6
7459,30731,6
7460,30733,6
7461,30734,6
7462,30735,6
7463,30736,6
7464,30738,6
7465,30739,6
7466,30740,6
7467,30741,6
7468,30742,5
7469,30746,6
7470,30747,6
7471,30750,6
7472,30752,6
7473,30753,6
7474,30755,6
7475,30757,6
7476,30802,6
7477,30805,6
7478,30808,6
7479,30809,7
7480,30810,6
7481,30813,6
7482,30814,6
7483,30815,3
7484,30816,6
7485,30817,6
7486,30818,3
7487,30824,3
7488,30828,3
7489,30830,3
7490,30901,3
7491,30904,3
7492,30905,5
7493,30906,3
7494,30907,6
7495,30909,3
7496,30914,3
7497,30917,6
7498,30919,3
7499,31001,6
7500,31002,6
7501,31004,6
7502,31005,7
7503,31006,6
7504,31007,6
7505,31008,6
7506,31009,6
7507,31011,6
7508,31012,6
7509,31014,3
7510,31015,3
7511,31016,6
7512,31017,3
7513,31019,6
7514,31021,3
7515,31022,6
7516,31023,3
7517,31024,6
7518,31025,6
7519,31027,6
7520,31028,6
7521,31029,6
7522,31030,3
7523,31031,6
7524,31032,6
7525,31033,6
7526,31035,6
7527,31036,6
7528,31040,3
7529,31044,6
7530,31046,6
7531,31047,7
7532,31049,6
7533,31050,6
7534,31052,6
7535,31054,3
7536,31055,6
7537,31057,3
7538,31058,6
7539,31059,5
7540,31060,6
7541,31061,3
7542,31063,3
7543,31064,6
7544,31065,6
7545,31066,3
7546,31068,6
7547,31069,3
7548,31072,6
7549,31075,6
7550,31076,3
7551,31078,6
7552,31079,6
7553,31082,3
7554,31085,6
7555,31087,3
7556,31088,3
7557,31089,3
7558,31091,6
7559,31092,3
7560,31093,3
7561,31094,6
7562,31095,5
7563,31096,6
7564,31097,6
7565,31098,5
7566,31106,8
7567,31107,4
7568,31126,4
7569,31131,3
7570,31139,4
7571,31141,5
7572,31145,7
7573,31146,8
7574,31150,4
7575,31156,4
7576,31201,3
7577,31203,3
7578,31204,3
7579,31205,3
7580,31206,3
7581,31209,6
7582,31210,5
7583,31211,3
7584,31216,6
7585,31217,3
7586,31220,6
7587,31221,7
7588,31301,6
7589,31302,6
7590,31303,6
7591,31305,6
7592,31308,6
7593,31310,6
7594,31312,6
7595,31313,3
7596,31314,5
7597,31315,5
7598,31316,6
7599,31320,6
7600,31321,6
7601,31322,7
7602,31323,3
7603,31324,7
7604,31326,6
7605,31328,8
7606,31329,6
7607,31331,6
7608,31401,3
7609,31402,3
7610,31403,3
7611,31404,3
7612,31405,3
7613,31406,5
7614,31407,7
7615,31408,3
7616,31410,7
7617,31411,8
7618,31412,5
7619,31414,3
7620,31415,6
7621,31416,5
7622,31418,1
7623,31419,3
7624,31420,3
7625,31501,3
7626,31503,6
7627,31510,6
7628,31512,6
7629,31513,6
7630,31516,6
7631,31519,6
7632,31520,3
7633,31521,3
7634,31522,8
7635,31523,6
7636,31525,3
7637,31527,6
7638,31532,6
7639,31533,1
7640,31534,3
7641,31535,6
7642,31537,6
7643,31539,6
7644,31542,6
7645,31545,6
7646,31546,6
7647,31548,3
7648,31550,6
7649,31552,6
7650,31553,6
7651,31554,6
7652,31555,6
7653,31557,6
7654,31558,6
7655,31560,6
7656,31561,8
7657,31562,6
7658,31563,6
7659,31567,6
7660,31568,6
7661,31569,6
7662,31601,3
7663,31602,3
7664,31603,3
7665,31605,6
7666,31606,6
7667,31620,6
7668,31622,6
7669,31624,6
7670,31626,3
7671,31629,6
7672,31631,3
7673,31632,6
7674,31634,6
7675,31635,6
7676,31636,1
7677,31637,6
7678,31638,6
7679,31639,6
7680,31642,6
7681,31643,3
7682,31645,6
7683,31647,6
7684,31649,6
7685,31650,6
7686,31701,3
7687,31702,3
7688,31705,3
7689,31706,3
7690,31707,3
7691,31708,3
7692,31709,3
7693,31711,6
7694,31712,6
7695,31714,3
7696,31716,6
7697,31719,3
7698,31721,5
7699,31727,6
7700,31730,3
7701,31733,6
7702,31735,6
7703,31738,6
7704,31744,6
7705,31749,6
7706,31750,3
7707,31756,1
7708,31757,6
7709,31763,6
7710,31768,3
7711,31771,6
7712,31772,6
7713,31773,6
7714,31774,6
7715,31775,1
7716,31776,1
7717,31778,6
7718,31779,6
7719,31780,6
7720,31783,6
7721,31787,6
7722,31788,6
7723,31789,6
7724,31790,6
7725,31791,6
7726,31792,3
7727,31793,6
7728,31794,3
7729,31795,6
7730,31798,6
7731,31799,3
7732,31803,3
7733,31804,7
7734,31805,6
7735,31806,6
7736,31807,6
7737,31808,6
7738,31812,6
7739,31815,3
7740,31816,3
7741,31820,5
7742,31822,6
7743,31824,3
7744,31825,3
7745,31827,3
7746,31829,7
7747,31830,6
7748,31833,6
7749,31836,6
7750,31901,3
7751,31902,5
7752,31903,3
7753,31904,3
7754,31905,5
7755,31906,3
7756,31907,3
7757,31909,5
7758,31914,3
7759,31917,3
7760,32003,6
7761,32004,5
7762,32006,5
7763,32009,6
7764,32011,6
7765,32024,6
7766,32025,3
7767,32033,6
7768,32034,6
7769,32035,6
7770,32038,6
7771,32040,6
7772,32041,6
7773,32043,6
7774,32044,6
7775,32046,6
7776,32050,6
7777,32052,6
7778,32053,6
7779,32054,6
7780,32055,6
7781,32056,5
7782,32058,6
7783,32059,6
7784,32060,6
7785,32061,6
7786,32062,6
7787,32063,6
7788,32064,6
7789,32065,6
7790,32066,6
7791,32068,6
7792,32071,6
7793,32073,5
7794,32080,6
7795,32081,6
7796,32082,8
7797,32084,5
7798,32085,3
7799,32086,6
7800,32087,6
7801,32091,6
7802,32092,6
7803,32094,6
7804,32096,6
7805,32097,6
7806,32102,6
7807,32110,6
7808,32112,1
7809,32113,6
7810,32114,3
7811,32115,3
7812,32117,3
7813,32118,8
7814,32119,6
7815,32120,5
7816,32124,6
7817,32125,5
7818,32126,5
7819,32127,6
7820,32128,7
7821,32129,6
7822,32130,1
7823,32131,6
7824,32132,6
7825,32134,6
7826,32135,8
7827,32136,6
7828,32137,6
7829,32139,1
7830,32141,6
7831,32145,6
7832,32148,6
7833,32158,5
7834,32159,6
7835,32162,6
7836,32163,3
7837,32164,6
7838,32168,6
7839,32169,8
7840,32170,8
7841,32173,6
7842,32174,6
7843,32176,6
7844,32177,3
7845,32179,6
7846,32180,1
7847,32187,6
7848,32189,6
7849,32190,1
7850,32193,6
7851,32195,6
7852,32202,3
7853,32203,3
7854,32204,4
7855,32205,5
7856,32206,3
7857,32207,3
7858,32208,3
7859,32209,3
7860,32210,3
7861,32211,3
7862,32212,5
7863,32216,5
7864,32217,5
7865,32218,3
7866,32219,3
7867,32220,6
7868,32221,6
7869,32222,6
7870,32223,7
7871,32224,5
7872,32225,5
7873,32226,6
7874,32227,5
7875,32233,5
7876,32234,6
7877,32235,3
7878,32236,3
7879,32238,5
7880,32239,3
7881,32240,5
7882,32241,5
7883,32244,3
7884,32245,5
7885,32246,1
7886,32247,5
7887,32250,6
7888,32254,3
7889,32255,1
7890,32256,5
7891,32257,5
7892,32258,7
7893,32259,7
7894,32260,7
7895,32266,7
7896,32277,3
7897,32301,5
7898,32302,5
7899,32303,3
7900,32304,5
7901,32305,6
7902,32308,5
7903,32309,7
7904,32310,3
7905,32311,5
7906,32312,7
7907,32313,5
7908,32314,3
7909,32315,5
7910,32316,5
7911,32317,7
7912,32318,3
7913,32320,5
7914,32321,6
7915,32322,6
7916,32324,3
7917,32326,6
7918,32327,6
7919,32328,6
7920,32331,6
7921,32332,3
7922,32333,3
7923,32334,6
7924,32336,6
7925,32340,3
7926,32343,3
7927,32344,6
7928,32347,6
7929,32348,3
7930,32350,6
7931,32351,3
7932,32352,3
7933,32358,6
7934,32359,6
7935,32401,3
7936,32402,6
7937,32403,5
7938,32404,6
7939,32405,5
7940,32406,5
7941,32407,5
7942,32408,5
7943,32409,6
7944,32411,8
7945,32413,8
7946,32417,4
7947,32420,6
7948,32421,6
7949,32424,6
7950,32425,6
7951,32426,3
7952,32427,6
7953,32428,6
7954,32430,6
7955,32431,6
7956,32433,6
7957,32435,6
7958,32438,6
7959,32439,6
7960,32440,6
7961,32442,6
7962,32443,6
7963,32444,6
7964,32445,6
7965,32446,5
7966,32447,6
7967,32448,3
7968,32455,6
7969,32456,6
7970,32459,8
7971,32460,6
7972,32464,6
7973,32465,6
7974,32466,6
7975,32501,3
7976,32502,3
7977,32503,3
7978,32504,5
7979,32505,3
7980,32506,3
7981,32507,5
7982,32508,5
7983,32513,3
7984,32514,5
7985,32516,3
7986,32522,3
7987,32523,3
7988,32526,6
7989,32530,6
7990,32531,6
7991,32533,6
7992,32534,3
7993,32535,6
7994,32536,6
7995,32539,6
7996,32540,8
7997,32541,8
7998,32544,5
7999,32547,5
8000,32548,5
8001,32549,6
8002,32550,8
8003,32561,8
8004,32562,7
8005,32563,7
8006,32565,6
8007,32566,6
8008,32567,6
8009,32568,6
8010,32569,6
8011,32570,6
8012,32571,6
8013,32572,3
8014,32577,6
8015,32578,7
8016,32579,5
8017,32580,5
8018,32583,6
8019,32588,7
8020,32601,5
8021,32603,5
8022,32604,5
8023,32605,5
8024,32606,5
8025,32607,5
8026,32608,5
8027,32609,3
8028,32614,5
8029,32615,7
8030,32617,6
8031,32618,6
8032,32619,6
8033,32621,6
8034,32625,6
8035,32626,6
8036,32627,5
8037,32628,6
8038,32631,6
8039,32635,7
8040,32640,6
8041,32641,3
8042,32643,6
8043,32648,6
8044,32653,7
8045,32656,6
8046,32666,6
8047,32667,6
8048,32668,6
8049,32669,6
8050,32680,6
8051,32686,6
8052,32693,6
8053,32694,6
8054,32696,6
8055,32701,5
8056,32702,1
8057,32703,1
8058,32704,6
8059,32707,5
8060,32708,7
8061,32710,3
8062,32712,8
8063,32713,7
8064,32714,5
8065,32715,8
8066,32718,7
8067,32720,6
8068,32724,6
8069,32725,1
8070,32726,6
8071,32727,3
8072,32728,1
8073,32730,5
8074,32732,7
8075,32733,5
8076,32735,6
8077,32736,6
8078,32738,1
8079,32739,1
8080,32744,6
8081,32746,5
8082,32747,5
8083,32750,7
8084,32751,7
8085,32752,7
8086,32753,6
8087,32754,6
8088,32756,3
8089,32757,5
8090,32759,6
8091,32762,6
8092,32763,6
8093,32764,6
8094,32765,7
8095,32766,6
8096,32767,6
8097,32768,6
8098,32771,3
8099,32772,3
8100,32773,1
8101,32774,5
8102,32776,6
8103,32777,6
8104,32778,6
8105,32779,8
8106,32780,5
8107,32783,5
8108,32784,6
8109,32789,7
8110,32790,5
8111,32792,5
8112,32793,5
8113,32794,5
8114,32795,8
8115,32796,6
8116,32801,5
8117,32802,3
8118,32803,5
8119,32804,5
8120,32805,3
8121,32806,5
8122,32807,1
8123,32808,3
8124,32809,2
8125,32810,1
8126,32811,4
8127,32812,5
8128,32814,5
8129,32817,1
8130,32818,3
8131,32819,5
8132,32820,6
8133,32821,5
8134,32822,1
8135,32824,1
8136,32825,1
8137,32826,5
8138,32827,8
8139,32828,8
8140,32829,1
8141,32830,5
8142,32832,7
8143,32833,6
8144,32835,4
8145,32836,8
8146,32837,1
8147,32839,4
8148,32853,1
8149,32854,5
8150,32855,3
8151,32856,5
8152,32858,1
8153,32859,7
8154,32860,3
8155,32861,1
8156,32867,5
8157,32868,1
8158,32872,2
8159,32877,1
8160,32878,5
8161,32901,5
8162,32902,3
8163,32903,5
8164,32904,6
8165,32905,6
8166,32906,5
8167,32907,6
8168,32908,1
8169,32909,6
8170,32910,1
8171,32911,5
8172,32912,6
8173,32920,5
8174,32922,3
8175,32923,6
8176,32925,5
8177,32926,3
8178,32927,6
8179,32931,8
8180,32932,5
8181,32934,6
8182,32935,6
8183,32936,5
8184,32937,6
8185,32940,7
8186,32941,6
8187,32948,2
8188,32949,6
8189,32950,6
8190,32951,8
8191,32952,6
8192,32953,6
8193,32954,5
8194,32955,6
8195,32956,6
8196,32957,6
8197,32958,6
8198,32960,6
8199,32961,6
8200,32962,5
8201,32963,8
8202,32965,5
8203,32966,6
8204,32967,3
8205,32968,6
8206,32969,1
8207,32970,6
8208,32976,6
8209,33004,5
8210,33008,1
8211,33009,5
8212,33010,2
8213,33011,2
8214,33012,2
8215,33013,2
8216,33014,2
8217,33015,2
8218,33016,2
8219,33017,2
8220,33018,2
8221,33019,5
8222,33020,5
8223,33021,5
8224,33022,5
8225,33023,1
8226,33024,1
8227,33025,4
8228,33026,8
8229,33027,8
8230,33028,8
8231,33029,8
8232,33030,2
8233,33031,1
8234,33032,1
8235,33033,1
8236,33034,5
8237,33035,1
8238,33036,8
8239,33037,8
8240,33040,8
8241,33041,8
8242,33042,6
8243,33043,6
8244,33050,8
8245,33052,8
8246,33054,3
8247,33055,2
8248,33056,3
8249,33060,5
8250,33061,5
8251,33062,8
8252,33063,5
8253,33064,5
8254,33065,5
8255,33066,5
8256,33067,8
8257,33068,4
8258,33069,5
8259,33070,8
8260,33071,8
8261,33073,1
8262,33074,1
8263,33075,8
8264,33076,8
8265,33077,8
8266,33081,2
8267,33083,3
8268,33084,1
8269,33090,2
8270,33092,1
8271,33097,1
8272,33101,4
8273,33109,4
8274,33114,4
8275,33116,2
8276,33119,2
8277,33122,2
8278,33124,5
8279,33125,2
8280,33126,6
8281,33127,1
8282,33128,2
8283,33129,4
8284,33130,2
8285,33131,4
8286,33132,4
8287,33133,4
8288,33134,2
8289,33135,2
8290,33136,3
8291,33137,2
8292,33138,4
8293,33139,2
8294,33140,4
8295,33141,2
8296,33142,1
8297,33143,4
8298,33144,2
8299,33145,2
8300,33146,5
8301,33147,1
8302,33149,4
8303,33150,1
8304,33152,2
8305,33153,8
8306,33154,4
8307,33155,2
8308,33156,8
8309,33157,8
8310,33158,8
8311,33160,4
8312,33161,1
8313,33162,1
8314,33163,8
8315,33164,1
8316,33165,2
8317,33166,2
8318,33167,1
8319,33168,3
8320,33169,3
8321,33170,1
8322,33172,2
8323,33173,2
8324,33174,2
8325,33175,2
8326,33176,8
8327,33177,1
8328,33178,2
8329,33179,5
8330,33180,4
8331,33181,5
8332,33182,2
8333,33183,2
8334,33184,2
8335,33185,2
8336,33186,2
8337,33187,1
8338,33189,1
8339,33190,1
8340,33193,2
8341,33194,2
8342,33196,2
8343,33197,3
8344,33231,4
8345,33233,3
8346,33239,4
8347,33243,4
8348,33245,2
8349,33255,4
8350,33256,8
8351,33261,1
8352,33265,2
8353,33266,2
8354,33269,3
8355,33280,5
8356,33283,2
8357,33301,8
8358,33302,5
8359,33304,5
8360,33305,5
8361,33306,8
8362,33307,5
8363,33308,8
8364,33309,4
8365,33310,3
8366,33311,3
8367,33312,5
8368,33313,4
8369,33314,5
8370,33315,5
8371,33316,8
8372,33317,8
8373,33318,5
8374,33319,4
8375,33320,5
8376,33321,5
8377,33322,5
8378,33323,8
8379,33324,8
8380,33325,1
8381,33326,8
8382,33327,8
8383,33328,8
8384,33329,5
8385,33330,8
8386,33331,8
8387,33332,8
8388,33334,5
8389,33338,5
8390,33345,4
8391,33346,8
8392,33348,8
8393,33351,4
8394,33355,1
8395,33401,5
8396,33402,8
8397,33403,5
8398,33404,3
8399,33405,2
8400,33406,1
8401,33407,4
8402,33408,8
8403,33409,4
8404,33410,6
8405,33411,8
8406,33412,6
8407,33413,1
8408,33414,8
8409,33415,1
8410,33416,1
8411,33417,5
8412,33418,8
8413,33419,3
8414,33420,8
8415,33421,1
8416,33422,4
8417,33424,6
8418,33426,5
8419,33427,7
